Task ID,Dataset,model_created,model_run,description,Code,Test Result,Correctness,Post,original correctness,naive correctness,annotated correctness,annotated correctness simple,naive no fsl correctness,data file
Mbpp_567,mbpp,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    return all(lst[i] <= lst[i+1] for i in range(len(lst)-1))
",,True,post,True,True,False,True,True,pilot_mbpp2.json
Mbpp_567,mbpp,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether a specified list is sorted or not.,"def issort_list(lst):
    for i in range(len(lst) - 1):
        if lst[i] > lst[i + 1]:
            return False
    return True

# Test cases
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 16, 17]) == True
assert issort_list([1, 2, 4, 6, 8, 10, 12, 14, 20, 17]) == False
assert issort_list([1, 2, 4, 6, 8, 10, 15, 14, 20]) == False
",,False,post,True,True,False,True,True,pilot_mbpp2.json
Mbpp_744,mbpp,llama3-70b,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    return any(x is None for x in tup)
",,True,post,True,True,False,False,False,pilot_mbpp2.json
Mbpp_744,mbpp,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check if the given tuple has any none value or not.,"def check_none(tup):
    for item in tup:
        if item is None:
            return True
    return False

# Test cases to validate the solution
assert check_none((10, 4, 5, 6, None)) == True
assert check_none((7, 8, 9, 11, 14)) == False
assert check_none((1, 2, 3, 4, None)) == True
",,True,post,True,True,False,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,llama3-70b,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s: str) -> bool:
    return len(set(s)) == 1
",,False,post,False,True,True,False,True,pilot_mbpp2.json
Mbpp_741,mbpp,gpt-4o,gpt-4o-mini-2024-07-18,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s):
    if not s:  # If the string is empty, return True (edge case)
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Tests
assert all_Characters_Same(""python"") == False
assert all_Characters_Same(""aaa"") == True
assert all_Characters_Same(""data"") == False
",,True,post,True,True,False,True,False,pilot_mbpp2.json
Mbpp_722,mbpp,llama3-70b,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_data, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_data.items() if height >= min_height and weight >= min_weight}
",,True,post,False,True,True,True,True,pilot_mbpp2.json
Mbpp_722,mbpp,gpt-4o,gpt-4o-mini-2024-07-18,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(student_dict, min_height, min_weight):
    return {name: (height, weight) for name, (height, weight) in student_dict.items() if height >= min_height and weight >= min_weight}

# Test cases
assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},6.0,70) == {'Cierra Vega': (6.2, 70)}
assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},5.9,67) == {'Cierra Vega': (6.2, 70),'Kierra Gentry': (6.0, 68)}
assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},5.7,64) == {'Cierra Vega': (6.2, 70),'Alden Cantrell': (5.9, 65),'Kierra Gentry': (6.0, 68),'Pierre Cox': (5.8, 66)}
",,True,post,False,True,True,True,True,pilot_mbpp2.json
Mbpp_166,mbpp,llama3-70b,gpt-4o-mini-2024-07-18,Write a function that counts the number of pairs of integers in a list that xor to an even number.,"def find_even_pair(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i+1, len(nums)):
            if (nums[i] ^ nums[j]) % 2 == 0:
                count += 1
    return count
",,False,post,True,True,True,True,True,pilot_mbpp2.json
Mbpp_166,mbpp,gpt-4o,gpt-4o-mini-2024-07-18,Write a function that counts the number of pairs of integers in a list that xor to an even number.,"def find_even_pair(lst):
    even_count = sum(1 for x in lst if x % 2 == 0)
    odd_count = len(lst) - even_count  # total count minus even count gives odd count

    # Calculate the number of pairs that XOR to an even number
    even_pairs = even_count * (even_count - 1) // 2
    odd_pairs = odd_count * (odd_count - 1) // 2
    
    return even_pairs + odd_pairs

# Test cases
assert find_even_pair([5, 4, 7, 2, 1]) == 4
assert find_even_pair([7, 2, 8, 1, 0, 5, 11]) == 9
assert find_even_pair([1, 2, 3]) == 1
",,True,post,True,True,True,True,True,pilot_mbpp2.json
