Task ID,Dataset,model_created,model_run,description,Code,Test Result,Post,original correctness,confidence1,confidence2,correctness1,correctness2,data file
0267,apps,llama3-70b,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353
def count_numbers(l, r, k):
    def count(n, k, dp):
        if k == 0:
            return 0
        if (n, k) in dp:
            return dp[(n, k)]
        if n < 10**k:
            dp[(n, k)] = n
        else:
            dp[(n, k)] = 9
            for i in range(1, k):
                dp[(n, k)] += 9 * 10**(i-1) * (10**(k-i) - 10**(i-1))
            dp[(n, k)] += (10**(k-1) - 10**(k-2)) * (n // 10**(k-1) - 1)
            dp[(n, k)] %= MOD
        return dp[(n, k)]

    dp = {}
    return (count(r, k, dp) - count(l-1, k, dp)) % MOD

l, r, k = map(int, input().split())
print(count_numbers(l, r, k))
",,post,False,0.30460890698179627,"Correctness: True, Confidence: 100

Explanation: The program correctly implements the logic described in the problem statement. It calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits. The function `count` calculates the count of valid numbers with at most $k$ different digits, and then the main function `func_1` calculates the difference between the count for $r$ and $l-1$ to get the final sum. The modulo operation is also correctly applied. The program handles all potential cases and edge cases described in the problem statement.",True,,pilot_apps1.json
0267,apps,llama3-70b,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353
def count_numbers(l, r, k):
    def count(n, k, dp):
        if k == 0:
            return 0
        if (n, k) in dp:
            return dp[(n, k)]
        if n < 10**k:
            dp[(n, k)] = n
        else:
            dp[(n, k)] = 9
            for i in range(1, k):
                dp[(n, k)] += 9 * 10**(i-1) * (10**(k-i) - 10**(i-1))
            dp[(n, k)] += (10**(k-1) - 10**(k-2)) * (n // 10**(k-1) - 1)
            dp[(n, k)] %= MOD
        return dp[(n, k)]

    dp = {}
    return (count(r, k, dp) - count(l-1, k, dp)) % MOD

l, r, k = map(int, input().split())
print(count_numbers(l, r, k))
",,post,False,0.637043517128538,"Correctness: True, Confidence: 100

Explanation: The program implements the logic described in the problem statement accurately. It calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits and returns the result modulo $998244353$. The function `func_1` correctly uses dynamic programming to count the numbers that meet the criteria and returns the correct sum. The input is also being read correctly and passed to the function. Overall, the program seems to be handling all potential cases as described in the problem statement.",True,,pilot_apps1.json
0267,apps,llama3-70b,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353
def count_numbers(l, r, k):
    def count(n, k, dp):
        if k == 0:
            return 0
        if (n, k) in dp:
            return dp[(n, k)]
        if n < 10**k:
            dp[(n, k)] = n
        else:
            dp[(n, k)] = 9
            for i in range(1, k):
                dp[(n, k)] += 9 * 10**(i-1) * (10**(k-i) - 10**(i-1))
            dp[(n, k)] += (10**(k-1) - 10**(k-2)) * (n // 10**(k-1) - 1)
            dp[(n, k)] %= MOD
        return dp[(n, k)]

    dp = {}
    return (count(r, k, dp) - count(l-1, k, dp)) % MOD

l, r, k = map(int, input().split())
print(count_numbers(l, r, k))
",,post,False,0.2469190324351204,"Correctness: True, Confidence: 100

Explanation: The program correctly implements the logic described in the problem statement. It calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, and prints the result modulo $998244353$. The function `count` correctly calculates the count of numbers with at most $k$ different digits in a given range. The main function `func_1` correctly calculates the final result by subtracting the count for $l-1$ from the count for $r$. The input is correctly parsed and the output is correctly printed. The program covers all potential cases and works as expected for all inputs within the specified constraints.",True,,pilot_apps1.json
0267,apps,llama3-70b,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353
def count_numbers(l, r, k):
    def count(n, k, dp):
        if k == 0:
            return 0
        if (n, k) in dp:
            return dp[(n, k)]
        if n < 10**k:
            dp[(n, k)] = n
        else:
            dp[(n, k)] = 9
            for i in range(1, k):
                dp[(n, k)] += 9 * 10**(i-1) * (10**(k-i) - 10**(i-1))
            dp[(n, k)] += (10**(k-1) - 10**(k-2)) * (n // 10**(k-1) - 1)
            dp[(n, k)] %= MOD
        return dp[(n, k)]

    dp = {}
    return (count(r, k, dp) - count(l-1, k, dp)) % MOD

l, r, k = map(int, input().split())
print(count_numbers(l, r, k))
",,post,False,0.63672306389417,"Correctness: True, Confidence: 100

Explanation: The program defines a function `count` that calculates the count of numbers with at most `k` different digits up to a given number `n`. The main function `func_1` then calculates the sum of numbers within the range `[l, r]` that satisfy the condition of having at most `k` different digits by subtracting the count up to `l-1` from the count up to `r`. The program follows the problem description and the logic seems correct for all potential cases within the given constraints.",True,,pilot_apps1.json
0267,apps,llama3-70b,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353
def count_numbers(l, r, k):
    def count(n, k, dp):
        if k == 0:
            return 0
        if (n, k) in dp:
            return dp[(n, k)]
        if n < 10**k:
            dp[(n, k)] = n
        else:
            dp[(n, k)] = 9
            for i in range(1, k):
                dp[(n, k)] += 9 * 10**(i-1) * (10**(k-i) - 10**(i-1))
            dp[(n, k)] += (10**(k-1) - 10**(k-2)) * (n // 10**(k-1) - 1)
            dp[(n, k)] %= MOD
        return dp[(n, k)]

    dp = {}
    return (count(r, k, dp) - count(l-1, k, dp)) % MOD

l, r, k = map(int, input().split())
print(count_numbers(l, r, k))
",,post,False,0.3896343510115778,"Correctness: True, Confidence: 100

Explanation: The program correctly implements the logic to calculate the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits. The function `count` calculates the count of numbers with at most $k$ different digits up to a given number, and the main function `func_1` correctly calculates the sum by subtracting the counts for $l-1$ from the count for $r$. The modulo operation is also correctly applied. The program handles all potential cases as described in the problem statement.",True,,pilot_apps1.json
0267,apps,gpt-4o,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353

def contains_at_most_k_unique_digits(n, k):
    return len(set(str(n))) <= k

def sum_of_numbers_with_k_unique_digits(l, r, k):
    total_sum = 0
    for num in range(l, r + 1):
        if contains_at_most_k_unique_digits(num, k):
            total_sum = (total_sum + num) % MOD
    return total_sum

# Read input
l, r, k = map(int, input().split())

# Calculate and print the result
print(sum_of_numbers_with_k_unique_digits(l, r, k))
",,post,False,0.6561543553018364,"Correctness: True, Confidence: 100

Explanation: The given Python program defines two functions `func_1` and `func_2` which correctly check if a number contains at most `k` different digits and calculate the sum of numbers from `l` to `r` that satisfy this condition. The program then takes input, calls `func_2`, and prints the result. The logic implemented in the functions aligns with the problem description provided. The program handles all potential cases as described in the problem statement.",True,,pilot_apps1.json
0267,apps,gpt-4o,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353

def contains_at_most_k_unique_digits(n, k):
    return len(set(str(n))) <= k

def sum_of_numbers_with_k_unique_digits(l, r, k):
    total_sum = 0
    for num in range(l, r + 1):
        if contains_at_most_k_unique_digits(num, k):
            total_sum = (total_sum + num) % MOD
    return total_sum

# Read input
l, r, k = map(int, input().split())

# Calculate and print the result
print(sum_of_numbers_with_k_unique_digits(l, r, k))
",,post,False,0.5605285261090085,"Correctness: True, Confidence: 100

Explanation: The program correctly calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits. The functions `func_1` and `func_2` are implemented as described in the problem statement. The program iterates through each number in the range $l$ to $r$, checks if the number satisfies the condition of having at most $k$ different digits, and then adds it to the total sum modulo $998244353$. The program handles all potential cases and produces the correct output for the given problem description.",True,,pilot_apps1.json
0267,apps,gpt-4o,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353

def contains_at_most_k_unique_digits(n, k):
    return len(set(str(n))) <= k

def sum_of_numbers_with_k_unique_digits(l, r, k):
    total_sum = 0
    for num in range(l, r + 1):
        if contains_at_most_k_unique_digits(num, k):
            total_sum = (total_sum + num) % MOD
    return total_sum

# Read input
l, r, k = map(int, input().split())

# Calculate and print the result
print(sum_of_numbers_with_k_unique_digits(l, r, k))
",,post,False,0.6673609771918285,"Correctness: True, Confidence: 100

Explanation: The program correctly calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits. The function `func_1` checks if a number meets the criteria of having at most $k$ different digits, and the function `func_2` iterates through the range from $l$ to $r$ and adds the numbers that meet the criteria to the total sum. The modulo operation is correctly applied to the final sum. The program covers all potential cases and works as expected based on the problem description.",True,,pilot_apps1.json
0267,apps,gpt-4o,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353

def contains_at_most_k_unique_digits(n, k):
    return len(set(str(n))) <= k

def sum_of_numbers_with_k_unique_digits(l, r, k):
    total_sum = 0
    for num in range(l, r + 1):
        if contains_at_most_k_unique_digits(num, k):
            total_sum = (total_sum + num) % MOD
    return total_sum

# Read input
l, r, k = map(int, input().split())

# Calculate and print the result
print(sum_of_numbers_with_k_unique_digits(l, r, k))
",,post,False,0.6561543553018364,"Correctness: True, Confidence: 100

Explanation: The program correctly implements the logic described in the problem statement. It calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits and prints the result modulo $998244353$. The functions `func_1` and `func_2` correctly check if a number satisfies the condition of having at most $k$ different digits and calculate the total sum accordingly. The program reads the input, calls the `func_2` function, and prints the result, which is the expected output based on the problem description. Since the program follows the problem description for all potential cases, the correctness is True with a high confidence level of 100.",True,,pilot_apps1.json
0267,apps,gpt-4o,gpt-3.5-turbo-0125,"You are given two integers $l$ and $r$ ($l \le r$). Your task is to calculate the sum of numbers from $l$ to $r$ (including $l$ and $r$) such that each number contains at most $k$ different digits, and print this sum modulo $998244353$.

For example, if $k = 1$ then you have to calculate all numbers from $l$ to $r$ such that each number is formed using only one digit. For $l = 10, r = 50$ the answer is $11 + 22 + 33 + 44 = 110$.


-----Input-----

The only line of the input contains three integers $l$, $r$ and $k$ ($1 \le l \le r < 10^{18}, 1 \le k \le 10$) — the borders of the segment and the maximum number of different digits.


-----Output-----

Print one integer — the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits, modulo $998244353$.


-----Examples-----
Input
10 50 2

Output
1230

Input
1 2345 10

Output
2750685

Input
101 154 2

Output
2189



-----Note-----

For the first example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{50 \cdot 51}{2} - \frac{9 \cdot 10}{2} = 1230$. This example also explained in the problem statement but for $k = 1$.

For the second example the answer is just the sum of numbers from $l$ to $r$ which equals to $\frac{2345 \cdot 2346}{2} = 2750685$.

For the third example the answer is $101 + 110 + 111 + 112 + 113 + 114 + 115 + 116 + 117 + 118 + 119 + 121 + 122 + 131 + 133 + 141 + 144 + 151 = 2189$.","MOD = 998244353

def contains_at_most_k_unique_digits(n, k):
    return len(set(str(n))) <= k

def sum_of_numbers_with_k_unique_digits(l, r, k):
    total_sum = 0
    for num in range(l, r + 1):
        if contains_at_most_k_unique_digits(num, k):
            total_sum = (total_sum + num) % MOD
    return total_sum

# Read input
l, r, k = map(int, input().split())

# Calculate and print the result
print(sum_of_numbers_with_k_unique_digits(l, r, k))
",,post,False,0.24097655744142368,"Correctness: True, Confidence: 100

Explanation: The provided Python program correctly implements the given problem description. It calculates the sum of numbers from $l$ to $r$ such that each number contains at most $k$ different digits. The functions `func_1` and `func_2` are used to check if a number meets the condition of having at most $k$ different digits and to calculate the total sum accordingly. The program iterates through the range of numbers from $l$ to $r$ and adds the numbers that satisfy the condition. The modulo operation is correctly applied to the total sum. All the provided examples are correctly calculated by the program, and there are no potential cases identified where the program would not work as expected based on the problem description. Hence, the correctness is True with high confidence.",True,,pilot_apps1.json
